Word,Count
панує,1
черва,1
тімю,1
цокає,1
лопата,1
гробокопа,1
чудове,1
перетворення,1
здатні,1
спостерігати,1
початку,1
годяться,1
паці,1
ломить,1
мотика,1
заступ,1
рий,1
ткати,1
черепом,1
якогонебудь,1
правника,1
каверзи,1
хитрощі,1
висновки,1
викрути,1
виверти,1
терпить,1
стукав,1
брудною,1
лопатою,1
позове,1
образу,1
чоловяга,1
перекупцем,1
поміччю,1
всяких,1
запродажних,1
застав,1
пень,1
подвійних,1
забезпек,1
вигода,1
безцінний,1
черепок,1
набили,1
забезпеки,1
подвійні,1
забезпечили,1
пара,1
найдовших,1
купчих,1
покриє,1
купа,1
грамот,1
уміститься,1
приміщенні,1
власникові,1
відмірять,1
баранячої,1
шкури,1
телячої,1
барани,1
телята,1
вважають,1
якоюсь,1
гарантією,1
поговорюно,1
чоловіком,1
могилагей,1
крутишся,1
крутіться,1
скрутило,1
крути,1
перекрути,1
крутій,1
крутня,1
чоловіка,1
поховають,1
жінкою,1
царство,1
померла,1
ач,1
чіпляється,1
обачно,1
двозначність,1
погубить,1
помічаю,1
прудкий,1
мужик,1
носаком,1
пяти,1
царедворцю,1
мозолі,1
ями,1
почав,1
амлет,1
поборов,1
дурень,1
народивсь,1
ниньки,1
невелике,1
помітять,1
грунті,1
датському,1
підмайстром,1
цеховим,1
копаюсь,1
смертю,1
трапляються,1
пранцюваті,1
дотягують,1
похорону,1
вісім,1
чинбар,1
протягне,1
ремесло,1
вичиняє,1
шкуру,1
довгий,1
пропускає,1
найбільший,1
пролежав,1
навіженого,1
сучого,1
чума,1
навіженому,1
жартунові,1
вилив,1
тімя,1
пляшку,1
належав,1
йорікові,1
королівському,1
блазню,1
самісінький,1
подивлюся,1
йоріку,1
знавав,1
невгавні,1
химерник,1
носив,1
горгошах,1
верне,1
губи,1
цілував,1
вихори,1
веселощів,1
застілля,1
лягало,1
реготу,1
поглузувати,1
скалозубства,1
заберисьно,1
опочивальню,1
якоїнебудь,1
вельможної,1
румяна,1
палець,1
завтовшки,1
скінчиться,1
личкові,1
посміши,1
македонський,1
тхнув,1
фе,1
ницу,1
можемо,1
благородного,1
чопом,1
доскіпливий,1
перебільшуючи,1
правдоподібні,1
припущення,1
поховано,1
копають,1
тією,1
глиною,1
обернувсь,1
замазати,1
затичку,1
пива,1
цезар,1
струх,1
заткнуто,1
шпарину,1
нагонив,1
латає,1
стіни,1
давній,1
тихо,1
вносять,1
ховають,1
неповний,1
несуть,1
шаленою,1
сховаймось,1
подивімося,1
бач,1
молодик,1
відправили,1
непевна,1
владне,1
лежати,1
несвяченій,1
судних,1
сурм,1
черепя,1
цеглу,1
кидали,1
нареченій,1
дано,1
дівоче,1
клечання,1
погребний,1
проводи,1
виконано,1
осквернили,1
поминальну,1
співавши,1
реквієм,1
мирі,1
відійшла,1
спускайте,1
яму,1
гожого,1
незайманого,1
зростуть,1
фіалки,1
священика,1
безсердий,1
творця,1
возхвалить,1
янголах,1
завиєш,1
пеклі,1
квітці,1
розкидаючи,1
гадала,1
жадала,1
прегарна,1
квітчати,1
шлюбне,1
тяжке,1
безмірне,1
трикляту,1
злочинно,1
відняла,1
високий,1
обняти,1
засипте,1
мертву,1
громадьте,1
рівнині,1
пеліон,1
високе,1
олімпа,1
синього,1
підходить,1
печалі,1
гіркі,1
вражені,1
світила,1
зачувши,1
спиняють,1
рух,1
забирайся,1
молишся,1
бореться,1
горла,1
порох,1
розніміть,1
вгамуйтесь,1
розводять,1
битися,1
склеплю,1
зєднавши,1
дражніть,1
бісів,1
голод,1
страждання,1
оцет,1
зїсти,1
крокодила,1
скиглити,1
встид,1
ускочити,1
живцем,1
похоронить,1
базікаєш,1
навернуть,1
мільйони,1
десятин,1
насип,1
сягав,1
бородавку,1
здалася,1
осса,1
просторікуєш,1
красніш,1
помордує,1
тихий,1
голубка,1
вивела,1
повиє,1
ненависть,1
вергає,1
геркулес,1
нявчати,1
кіт,1
пес,1
терпи,1
розмову,1
забудь,1
вчорашню,1
хід,1
дамо,1
оточить,1
догляд,1
надгробок,1
могилі,1
чекати,1
недовгий,1
відчував,1
борню,1
спать,1
здавалось,1
дибах,1
бунтар,1
раптом,1
поспішності,1
поспішність,1
доводить,1
провидіння,1
довершає,1
виходжу,1
каюти,1
морськім,1
плащі,1
наопаш,1
темноті,1
навпомацки,1
шукаю,1
знаходжу,1
намацую,1
пакунок,1
вертаюсь,1
забуде,1
розпечатав,1
листа,1
прочитав,1
підлість,1
королівська,1
повеління,1
якім,1
говорилось,1
якій,1
загрожує,1
особа,1
прочитанні,1
зволікань,1
нагостривши,1
сокири,1
стяли,1
опутаний,1
підлотою,1
стямитися,1
взялась,1
придумав,1
нове,1
сів,1
переписав,1
краснопис,1
негожу,1
намагавсь,1
забути,1
науку,1
стала,1
написав,1
англієць,1
вірний,1
данник,1
цвісти,1
пальми,1
миром,1
убравши,1
вінок,1
пшениці,1
скріпити,1
прагнем,1
красномовних,1
прочитавши,1
довгих,1
коротких,1
міркувань,1
піддасть,1
негайній,1
страті,1
помогло,1
печатка,1
печаті,1
датської,1
склав,1
підписав,1
притиснув,1
поклав,1
підмінили,1
ельфи,1
морський,1
везе,1
ретельність,1
гнітять,1
чужібо,1
втрутились,1
нікчемам,1
потикатись,1
розлючені,1
меткі,1
противників,1
могутніх,1
спаплюжив,1
виберуть,1
підступно,1
важив,1
справедливо,1
цією,1
заплатити,1
тій,1
чумі,1
згубити,1
почує,1
закінчилось,1
задумав,1
людське,1
відбилась,1
помиритись,1
занадто,1
хизувався,1
розятрив,1
поверненням,1
жевжика,1
вада,1
родючих,1
вдосталь,1
худоби,1
ясла,1
худобина,1
стоятимуть,1
королівським,1
столом,1
багатство,1
забруднило,1
дорогий,1
зайняті,1
сприйму,1
пильністю,1
капелюх,1
носіть,1
призначено,1
півночі,1
статуру,1
поставили,1
забувайте,1
змушує,1
надягти,1
капелюха,1
зручніше,1
нещодавно,1
сповнений,1
найвищих,1
манерами,1
зовнішністю,1
кажучи,1
справжня,1
карта,1
дороговказ,1
поведінки,1
континент,1
зібрані,1
бажані,1
зіпсували,1
портрета,1
опис,1
перелік,1
спантеличив,1
сплутала,1
лік,1
заблудилася,1
лабіринті,1
вправно,1
прокладає,1
курс,1
віддаючи,1
додам,1
людиною,1
великої,1
рідкісної,1
спробував,1
наслідувати,1
зміг,1
тінню,1
несхибне,1
змальовуємо,1
незграбними,1
недостойними,1
розумієте,1
розмовляє,1
розуміти,1
означає,1
згадка,1
гамані,1
порожньо,1
золоті,1
витрачені,1
досконалістю,1
славиться,1
підтвердити,1
пробував,1
порівнювати,1
когонебудь,1
пізнаючи,1
мистецтві,1
володіти,1
воліє,1
види,1
заставив,1
кинджалів,1
справунком,1
пояси,1
троє,1
витонченого,1
смаку,1
добрані,1
руківїв,1
гарно,1
оздоблені,1
майстерна,1
робота,1
називаєте,1
шорами,1
доведеться,1
заглянути,1
коментарі,1
пасувало,1
носили,1
волів,1
називати,1
портупеями,1
шестеро,1
шести,1
справою,1
числі,1
майстерної,1
роботи,1
французький,1
повашому,1
застава,1
випадів,1
випередить,1
девяти,1
улаштувати,1
зболили,1
погодитись,1
участь,1
змаганні,1
чекатиму,1
прогулянок,1
принесуть,1
передумав,1
виграю,1
здобуду,1
ганьбу,1
зайві,1
переказати,1
прикрасивши,1
звісно,1
неоціненних,1
високо,1
оцінив,1
губах,1
обсохло,1
маминою,1
цицькою,1
розшаркувався,1
поссати,1
спільники,1
полюбляє,1
пустий,1
перейняли,1
тон,1
справжніх,1
шелихвости,1
шумовиння,1
доброму,1
пиві,1
дмухни,1
бульбашки,1
луснуть,1
передавав,1
вітання,1
озріка,1
переказав,1
ждете,1
узнати,1
змагатися,1
волієте,1
відкласти,1
твердий,1
намірах,1
збіглися,1
надійдуть,1
змаганням,1
ґречно,1
обійшлися,1
порада,1
програєте,1
поїхав,1
францію,1
постійно,1
вправлявся,1
перевага,1
моєму,1
важкотут,1
дурощі,1
нібито,1
якесь,1
передчуття,1
збентежило,1
передчуває,1
послухайтесь,1
попереджу,1
прихід,1
нездужаєте,1
віщування,1
горобець,1
божої,1
станеться,1
колинебудь,1
головне,1
приготуватися,1
сплачує,1
борги,1
помирати,1
рапірами,1
лаертову,1
благородно,1
присутні,1
хворістю,1
покарано,1
вразивши,1
всіма,1
безумом,1
зову,1
бувши,1
гамлетів,1
скривджених,1
бідному,1
зібранні,1
зрікаючись,1
простити,1
щиросердо,1
необачно,1
стрілу,1
пустив,1
прощає,1
штовхати,1
питанні,1
осторонь,1
стоїть,1
мирюсь,1
бувалих,1
суддів,1
умови,1
зганьблять,1
яко,1
зраджу,1
братній,1
поєдинок,1
чесно,1
подайте,1
прикрашають,1
оздоби,1
прикрасу,1
тлі,1
невміння,1
зірка,1
кпите,1
озріку,1
пречудово,1
слабшу,1
сторону,1
заклались,1
поспритнішав,1
фору,1
заважкий,1
завдовжки,1
рівні,1
готуються,1
поставити,1
ковші,1
влучить,1
вперше,1
третій,1
сквитає,1
бійницях,1
гримнуть,1
підійме,1
перлину,1
вкинувши,1
дорожчу,1
короні,1
чаші,1
тулумбаси,1
сурмам,1
повістять,1
гармашам,1
судді,1
слідкують,1
суддя,1
виразний,1
чашу,1
перл,1
принцу,1
відставте,1
трунок,1
вдар,1
визнаєте,1
поборе,1
дихає,1
хустка,1
витри,1
пий,1
мужу,1
хочеться,1
отруєна,1
чаша,1
запізно,1
втру,1
вдарю,1
лад,1
сумлінням,1
бавтесь,1
випадайте,1
палом,1
дитину,1
держись,1
міняються,1
зброєю,1
розняти,1
розпалились,1
поміч,1
кулик,1
вбива,1
підступність,1
зомліла,1
уздрівши,1
отруєно,1
чорне,1
зрадник,1
ніякі,1
врятують,1
півгодини,1
нагострене,1
затруєне,1
підлота,1
повернула,1
встану,1
випила,1
жало,1
отруєне,1
роби,1
отруто,1
кровозмісний,1
вінценосний,1
вбивце,1
розплату,1
заслужив,1
зготував,1
простім,1
королево,1
зблідли,1
тремтите,1
мовчазним,1
глядачам,1
дійства,1
стражник,1
арештом,1
оповів,1
житимеш,1
невтаємниченим,1
римлянин,1
датчанин,1
розкрити,1
заплямиться,1
беріг,1
відстроч,1
блаженство,1
подиши,1
жорстокім,1
розкажи,1
гамір,1
звитяжний,1
віддає,1
ясу,1
послам,1
англійським,1
могутня,1
трута,1
зборола,1
провіщаю,1
вибір,1
кволий,1
поясни,1
тиша,1
спинилось,1
чесне,1
сонми,1
янголів,1
колишуть,1
барабани,1
барабанним,1
боєм,1
прапорами,1
кругом,1
сліди,1
пихата,1
бенкет,1
готуєш,1
вічній,1
тьмі,1
родину,1
поклала,1
посол,1
спізнились,1
вістки,1
вчують,1
здійснено,1
мертві,1
чиїх,1
дихали,1
дяки,1
припало,1
походу,1
прибути,1
помості,1
покладуть,1
світові,1
нелюдські,1
вбивства,1
розплати,1
жертви,1
хитрощів,1
насамкінець,1
призвідцям,1
спішім,1
скличмо,1
найповажніших,1
жалем,1
прийму,1
королівстві,1
права,1
судьба,1
багатьох,1
прихилить,1
довершити,1
народ,1
змов,1
бунту,1
поміст,1
капітани,1
піднімуть,1
взірцем,1
монарха,1
останню,1
стрільба,1
полках,1
військова,1
проведуть,1
виносьте,1
доречна,1
паліть,1
жалобний,1
виносячи,1
